"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"MUSE","kite",2,4,2,0,3420,FALSE,"6","2","3","4","1","5","1","6","2","4","3","5",TRUE,"baboons",NA,NA
"MUSE","rightKite",1,5,4,0,1170,TRUE,"5","6","1","3","4","2","5","4","2","1","3","6",TRUE,"baboons",NA,NA
"MUSE","losange",0,3,4,1,1910,FALSE,"3","6","2","1","4","5","5","1","4","3","6","2",TRUE,"baboons",NA,NA
"MUSE","rightKite",0,1,4,0,2340,TRUE,"6","5","3","1","4","2","3","6","5","4","1","2",TRUE,"baboons",NA,NA
"MUSE","square",1,3,4,1,3270,FALSE,"2","5","6","4","3","1","6","3","5","1","2","4",TRUE,"baboons",NA,NA
"MUSE","square",3,3,5,0,1369,FALSE,"4","5","1","6","3","2","1","3","6","5","2","4",TRUE,"baboons",NA,NA
"MUSE","hinge",0,1,5,0,2039,TRUE,"3","5","6","2","4","1","5","3","1","2","6","4",TRUE,"baboons",NA,NA
"MUSE","hinge",3,4,4,0,3480,TRUE,"1","6","2","5","4","3","1","5","6","3","4","2",TRUE,"baboons",NA,NA
"MUSE","rectangle",0,0,5,0,3570,FALSE,"5","3","2","4","6","1","6","1","5","2","3","4",TRUE,"baboons",NA,NA
"MUSE","random",1,1,5,0,2221,FALSE,"2","1","6","5","4","3","2","5","4","1","3","6",TRUE,"baboons",NA,NA
"MUSE","kite",3,3,4,1,2740,TRUE,"3","6","4","5","2","1","1","3","6","2","4","5",TRUE,"baboons",NA,NA
"MUSE","random",3,0,5,0,1590,TRUE,"1","4","5","6","2","3","1","6","3","2","4","5",TRUE,"baboons",NA,NA
"MUSE","losange",0,5,3,0,1490,TRUE,"2","4","6","3","5","1","3","5","6","2","1","4",TRUE,"baboons",NA,NA
"MUSE","random",2,1,2,1,2020,TRUE,"5","4","2","6","3","1","3","6","5","1","4","2",TRUE,"baboons",NA,NA
"MUSE","square",0,2,3,1,1500,TRUE,"4","5","6","3","2","1","3","4","6","2","1","5",TRUE,"baboons",NA,NA
"MUSE","kite",0,3,4,1,990,FALSE,"2","1","6","5","4","3","4","5","1","6","2","3",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",1,4,5,1,799,TRUE,"4","1","3","5","6","2","1","3","5","4","6","2",TRUE,"baboons",NA,NA
"MUSE","rectangle",1,3,4,1,2859,FALSE,"4","1","3","2","5","6","1","6","3","4","2","5",TRUE,"baboons",NA,NA
"MUSE","random",2,2,4,0,1350,FALSE,"1","2","3","6","4","5","4","3","2","6","1","5",TRUE,"baboons",NA,NA
"MUSE","rectangle",0,2,2,0,1291,TRUE,"2","1","4","5","6","3","6","2","4","1","5","3",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",1,0,1,1,3328,TRUE,"1","2","3","5","4","6","2","3","5","6","1","4",TRUE,"baboons",NA,NA
"MUSE","hinge",2,5,6,1,1922,FALSE,"1","4","5","2","6","3","3","4","5","1","2","6",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",0,0,1,1,3410,FALSE,"2","6","4","3","1","5","6","5","2","4","3","1",TRUE,"baboons",NA,NA
"MUSE","rectangle",2,3,4,1,1391,TRUE,"4","6","2","3","5","1","1","2","5","6","3","4",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",0,3,2,0,2521,TRUE,"6","1","5","3","4","2","5","1","4","3","6","2",TRUE,"baboons",NA,NA
"MUSE","trapezoid",3,3,4,1,1270,FALSE,"4","1","6","2","3","5","6","5","3","4","2","1",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",0,4,5,1,2021,TRUE,"4","6","3","5","1","2","5","2","3","4","1","6",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",2,1,3,0,1988,TRUE,"3","4","1","6","2","5","3","2","6","1","4","5",TRUE,"baboons",NA,NA
"MUSE","square",2,2,3,1,1389,FALSE,"5","6","1","3","2","4","6","3","2","5","1","4",TRUE,"baboons",NA,NA
"MUSE","square",0,5,6,1,1209,FALSE,"2","1","6","3","4","5","2","5","1","3","4","6",TRUE,"baboons",NA,NA
"MUSE","trapezoid",2,0,1,1,1211,FALSE,"1","6","3","2","4","5","2","1","3","6","5","4",TRUE,"baboons",NA,NA
"MUSE","losange",3,0,1,1,2529,TRUE,"5","2","3","6","1","4","2","4","3","5","6","1",TRUE,"baboons",NA,NA
"MUSE","random",0,3,2,0,2420,TRUE,"4","5","2","1","6","3","5","2","6","4","3","1",TRUE,"baboons",NA,NA
"MUSE","parallelogram",2,5,3,0,1941,TRUE,"2","3","1","4","6","5","6","5","4","3","1","2",TRUE,"baboons",NA,NA
"MUSE","parallelogram",3,0,1,1,1180,TRUE,"1","5","3","4","6","2","5","3","2","6","1","4",TRUE,"baboons",NA,NA
"MUSE","losange",2,2,2,0,4010,TRUE,"5","1","3","4","2","6","6","2","4","3","5","1",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",3,2,4,0,1568,FALSE,"5","4","3","6","2","1","5","2","4","6","1","3",TRUE,"baboons",NA,NA
"MUSE","rightKite",2,1,2,1,1340,TRUE,"5","3","2","4","1","6","6","1","5","2","3","4",TRUE,"baboons",NA,NA
"MUSE","rightKite",3,4,5,1,2949,FALSE,"3","1","5","2","6","4","3","5","1","2","4","6",TRUE,"baboons",NA,NA
"MUSE","parallelogram",3,0,1,1,2221,FALSE,"4","1","3","5","6","2","6","2","1","3","5","4",TRUE,"baboons",NA,NA
"MUSE","kite",2,1,2,1,1600,TRUE,"4","6","3","2","1","5","5","4","3","1","2","6",TRUE,"baboons",NA,NA
"MUSE","rightKite",1,5,2,0,2170,FALSE,"5","3","2","6","4","1","4","1","2","6","5","3",TRUE,"baboons",NA,NA
"MUSE","hinge",1,2,2,0,2480,TRUE,"4","6","3","5","2","1","4","6","3","5","1","2",TRUE,"baboons",NA,NA
"MUSE","losange",1,4,5,1,2291,TRUE,"6","3","1","4","5","2","4","2","3","6","1","5",TRUE,"baboons",NA,NA
"MUSE","losange",2,1,2,1,2500,FALSE,"5","2","1","3","4","6","3","6","5","1","4","2",TRUE,"baboons",NA,NA
"MUSE","parallelogram",1,2,2,0,3881,TRUE,"5","1","6","3","2","4","5","4","3","1","2","6",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",2,2,3,1,1691,FALSE,"2","4","3","5","6","1","5","6","1","3","2","4",TRUE,"baboons",NA,NA
"MUSE","rightKite",2,4,5,1,1961,FALSE,"5","3","6","2","1","4","6","2","4","5","1","3",TRUE,"baboons",NA,NA
"MUSE","kite",0,0,4,0,2330,TRUE,"4","3","2","1","5","6","4","1","2","3","6","5",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",3,4,1,0,1590,TRUE,"2","6","4","5","3","1","3","4","6","5","2","1",TRUE,"baboons",NA,NA
"MUSE","losange",3,0,4,0,1799,FALSE,"2","4","3","6","5","1","5","4","3","1","6","2",TRUE,"baboons",NA,NA
"MUSE","hinge",1,5,6,1,3500,FALSE,"3","4","2","5","1","6","1","3","6","2","4","5",TRUE,"baboons",NA,NA
"MUSE","trapezoid",3,3,4,1,889,TRUE,"6","5","3","4","1","2","4","3","1","2","6","5",TRUE,"baboons",NA,NA
"MUSE","rectangle",3,3,4,1,879,TRUE,"1","3","5","2","4","6","2","5","4","1","6","3",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",2,4,5,1,781,TRUE,"4","2","6","3","5","1","2","3","1","5","4","6",TRUE,"baboons",NA,NA
"MUSE","trapezoid",1,5,6,1,3400,TRUE,"4","3","6","5","2","1","3","2","4","1","6","5",TRUE,"baboons",NA,NA
"MUSE","parallelogram",1,1,4,0,1859,FALSE,"5","6","3","4","1","2","4","3","5","6","2","1",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",1,1,2,1,1340,FALSE,"4","1","6","5","2","3","4","2","6","1","3","5",TRUE,"baboons",NA,NA
"MUSE","kite",3,0,6,0,2809,FALSE,"3","2","4","5","1","6","4","1","5","3","6","2",TRUE,"baboons",NA,NA
"MUSE","kite",1,0,1,1,2781,FALSE,"3","5","2","1","6","4","2","6","3","5","1","4",TRUE,"baboons",NA,NA
"MUSE","square",3,5,6,1,1879,TRUE,"2","5","6","1","4","3","5","6","1","2","4","3",TRUE,"baboons",NA,NA
"MUSE","hinge",0,5,6,1,1990,FALSE,"1","3","5","6","4","2","6","5","2","3","1","4",TRUE,"baboons",NA,NA
"MUSE","random",3,2,3,1,1750,FALSE,"4","3","1","2","5","6","4","2","1","3","5","6",TRUE,"baboons",NA,NA
"MUSE","parallelogram",2,4,5,1,1439,FALSE,"5","3","6","2","1","4","5","3","1","2","6","4",TRUE,"baboons",NA,NA
"MUSE","parallelogram",0,5,6,1,961,FALSE,"1","2","5","4","6","3","4","3","6","5","1","2",TRUE,"baboons",NA,NA
"MUSE","random",2,5,4,0,3830,FALSE,"5","3","1","6","2","4","5","3","1","6","4","2",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",2,1,2,1,1301,TRUE,"2","3","1","4","5","6","3","5","1","4","6","2",TRUE,"baboons",NA,NA
"MUSE","hinge",0,4,6,0,1180,TRUE,"5","2","3","6","4","1","4","1","5","6","2","3",TRUE,"baboons",NA,NA
"MUSE","rectangle",1,5,6,1,3641,FALSE,"3","4","5","2","6","1","6","3","4","2","5","1",TRUE,"baboons",NA,NA
"MUSE","random",0,4,5,1,1260,FALSE,"4","3","5","6","1","2","2","4","6","5","3","1",TRUE,"baboons",NA,NA
"MUSE","rightKite",0,2,3,1,980,TRUE,"5","3","6","1","4","2","5","1","3","4","2","6",TRUE,"baboons",NA,NA
"MUSE","hinge",1,3,4,1,1670,FALSE,"6","4","5","2","1","3","6","2","5","3","1","4",TRUE,"baboons",NA,NA
"MUSE","rightKite",2,2,6,0,1119,TRUE,"6","1","2","5","4","3","6","2","3","1","4","5",TRUE,"baboons",NA,NA
"MUSE","hinge",0,1,4,0,1930,FALSE,"1","5","3","6","4","2","4","1","6","5","2","3",TRUE,"baboons",NA,NA
"MUSE","random",1,1,2,1,1090,TRUE,"1","2","4","3","6","5","6","4","1","3","5","2",TRUE,"baboons",NA,NA
"MUSE","rightKite",3,2,5,0,2871,FALSE,"5","3","6","4","1","2","2","6","5","1","4","3",TRUE,"baboons",NA,NA
"MUSE","kite",2,3,4,1,801,TRUE,"3","6","2","5","1","4","4","3","1","2","6","5",TRUE,"baboons",NA,NA
"MUSE","rightKite",1,0,2,0,2289,FALSE,"1","4","3","5","2","6","5","4","2","6","3","1",TRUE,"baboons",NA,NA
"MUSE","rectangle",2,1,2,1,971,TRUE,"2","5","6","1","4","3","6","1","2","5","4","3",TRUE,"baboons",NA,NA
"MUSE","square",2,2,3,1,869,TRUE,"2","1","5","6","3","4","1","4","5","3","2","6",TRUE,"baboons",NA,NA
"MUSE","kite",3,5,6,1,2631,FALSE,"2","5","6","4","1","3","4","5","2","1","3","6",TRUE,"baboons",NA,NA
"MUSE","kite",0,0,3,0,3891,FALSE,"3","2","6","5","1","4","6","3","1","4","2","5",TRUE,"baboons",NA,NA
"MUSE","rectangle",0,2,1,0,3920,TRUE,"1","4","2","5","3","6","4","5","3","6","2","1",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",1,0,2,0,4320,FALSE,"1","6","5","4","2","3","5","4","2","6","1","3",TRUE,"baboons",NA,NA
"MUSE","rightKite",2,0,4,0,4221,FALSE,"3","5","4","6","1","2","4","3","6","2","5","1",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",0,5,4,0,1801,FALSE,"2","5","3","1","4","6","3","4","2","6","5","1",TRUE,"baboons",NA,NA
"MUSE","hinge",2,3,4,1,1061,TRUE,"3","2","6","5","1","4","4","5","2","3","1","6",TRUE,"baboons",NA,NA
"MUSE","square",1,1,2,1,1801,FALSE,"2","1","4","6","3","5","2","5","1","3","6","4",TRUE,"baboons",NA,NA
"MUSE","random",0,4,2,0,2139,TRUE,"2","1","6","5","3","4","3","6","5","1","2","4",TRUE,"baboons",NA,NA
"MUSE","trapezoid",3,3,4,1,1422,FALSE,"1","2","3","5","4","6","1","4","6","5","2","3",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",1,2,3,1,3439,TRUE,"3","5","4","2","1","6","1","4","3","2","5","6",TRUE,"baboons",NA,NA
"MUSE","random",3,5,6,1,1689,FALSE,"4","2","6","5","3","1","1","5","2","6","3","4",TRUE,"baboons",NA,NA
"MUSE","square",2,2,3,1,1109,FALSE,"1","4","5","2","6","3","5","2","1","4","6","3",TRUE,"baboons",NA,NA
"MUSE","trapezoid",2,3,4,1,1711,FALSE,"1","3","6","5","4","2","6","1","5","2","3","4",TRUE,"baboons",NA,NA
"MUSE","rectangle",1,0,2,0,1449,TRUE,"4","2","6","1","5","3","6","3","1","2","5","4",TRUE,"baboons",NA,NA
"MUSE","losange",2,0,4,0,3580,FALSE,"4","1","5","6","3","2","2","3","5","6","4","1",TRUE,"baboons",NA,NA
"MUSE","hinge",2,1,2,1,1691,FALSE,"4","2","5","6","1","3","4","6","1","3","5","2",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",0,0,5,0,2910,TRUE,"3","4","2","1","6","5","6","4","1","2","3","5",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",3,4,5,1,3010,TRUE,"5","2","1","4","3","6","1","6","2","4","3","5",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",3,4,5,1,1641,FALSE,"3","2","4","5","1","6","1","6","3","5","4","2",TRUE,"baboons",NA,NA
"MUSE","losange",0,3,2,0,2570,TRUE,"3","2","5","4","6","1","5","3","2","6","1","4",TRUE,"baboons",NA,NA
"MUSE","parallelogram",1,1,5,0,1320,FALSE,"5","4","2","3","1","6","4","2","3","6","5","1",TRUE,"baboons",NA,NA
"MUSE","rightKite",1,4,5,1,1221,TRUE,"4","2","6","5","1","3","3","4","6","2","1","5",TRUE,"baboons",NA,NA
"MUSE","square",3,0,1,1,1381,TRUE,"3","4","5","2","1","6","4","1","5","2","6","3",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",3,3,4,1,1031,FALSE,"4","2","1","6","3","5","5","4","1","6","2","3",TRUE,"baboons",NA,NA
"MUSE","hinge",1,5,2,0,1730,TRUE,"1","6","5","4","2","3","2","6","5","1","4","3",TRUE,"baboons",NA,NA
"MUSE","square",1,2,3,1,891,TRUE,"6","5","2","3","4","1","4","6","1","3","5","2",TRUE,"baboons",NA,NA
"MUSE","rectangle",3,4,5,1,1080,FALSE,"1","4","2","3","5","6","3","2","6","5","4","1",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",1,3,4,1,750,TRUE,"2","5","6","3","1","4","3","1","6","5","2","4",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",2,0,1,1,1420,FALSE,"6","5","4","3","1","2","4","2","1","6","5","3",TRUE,"baboons",NA,NA
"MUSE","losange",1,5,6,1,1189,TRUE,"5","2","1","4","3","6","6","5","2","3","1","4",TRUE,"baboons",NA,NA
"MUSE","trapezoid",3,2,3,1,1090,TRUE,"6","1","5","4","3","2","2","6","4","3","1","5",TRUE,"baboons",NA,NA
"MUSE","parallelogram",3,1,2,1,1920,TRUE,"6","1","3","5","4","2","2","1","4","6","5","3",TRUE,"baboons",NA,NA
"MUSE","kite",2,3,4,1,1330,FALSE,"6","4","3","1","5","2","1","6","5","2","4","3",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",3,4,4,0,1961,TRUE,"6","3","5","4","1","2","4","1","3","6","2","5",TRUE,"baboons",NA,NA
"MUSE","parallelogram",2,3,4,1,2830,FALSE,"6","1","2","5","4","3","4","1","2","5","6","3",TRUE,"baboons",NA,NA
"MUSE","kite",1,5,6,1,1279,FALSE,"1","5","2","3","4","6","6","3","5","2","4","1",TRUE,"baboons",NA,NA
"MUSE","rightKite",3,2,6,0,2840,TRUE,"5","2","3","4","6","1","3","5","6","2","1","4",TRUE,"baboons",NA,NA
"MUSE","parallelogram",0,2,2,0,4119,TRUE,"3","4","2","1","5","6","6","4","5","1","2","3",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",1,0,1,1,4281,FALSE,"4","6","5","1","2","3","5","1","4","3","6","2",TRUE,"baboons",NA,NA
"MUSE","parallelogram",2,0,3,0,2410,TRUE,"2","5","1","6","3","4","5","2","4","6","3","1",TRUE,"baboons",NA,NA
"MUSE","hinge",3,4,5,1,2850,FALSE,"1","4","3","2","5","6","1","2","3","5","6","4",TRUE,"baboons",NA,NA
"MUSE","trapezoid",1,1,2,1,1029,TRUE,"4","3","1","5","2","6","1","4","6","5","2","3",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",0,4,2,0,2951,TRUE,"3","5","2","6","1","4","1","4","3","6","5","2",TRUE,"baboons",NA,NA
"MUSE","rightKite",0,5,6,1,2730,FALSE,"6","5","2","1","3","4","1","5","6","4","2","3",TRUE,"baboons",NA,NA
"MUSE","kite",3,2,6,0,4230,TRUE,"6","1","3","5","4","2","3","5","4","2","6","1",TRUE,"baboons",NA,NA
"MUSE","random",3,2,6,0,219,TRUE,"4","5","6","1","3","2","1","5","6","4","2","3",TRUE,"baboons",NA,NA
"MUSE","losange",0,0,2,0,2672,FALSE,"6","5","3","2","1","4","5","4","2","3","1","6",TRUE,"baboons",NA,NA
"MUSE","losange",3,0,2,0,3488,TRUE,"1","2","3","6","4","5","4","5","6","1","2","3",TRUE,"baboons",NA,NA
"MUSE","kite",1,1,2,1,1609,TRUE,"5","6","2","3","1","4","2","6","5","4","3","1",TRUE,"baboons",NA,NA
"MUSE","parallelogram",1,5,6,1,1051,TRUE,"5","3","6","2","4","1","2","5","4","1","3","6",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",2,0,5,0,1279,TRUE,"6","3","5","4","1","2","2","6","5","1","3","4",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",0,4,5,1,1469,FALSE,"2","4","1","3","5","6","4","5","3","6","2","1",TRUE,"baboons",NA,NA
"MUSE","square",0,5,1,0,2170,FALSE,"2","1","5","6","3","4","6","3","4","1","2","5",TRUE,"baboons",NA,NA
"MUSE","hinge",3,5,6,1,2549,TRUE,"6","1","4","3","5","2","1","2","6","5","4","3",TRUE,"baboons",NA,NA
"MUSE","rectangle",3,5,6,1,1699,TRUE,"5","2","6","1","3","4","1","2","6","5","3","4",TRUE,"baboons",NA,NA
"MUSE","rectangle",0,1,2,1,1570,FALSE,"1","3","6","2","4","5","3","5","4","2","6","1",TRUE,"baboons",NA,NA
"MUSE","losange",2,3,4,1,3139,TRUE,"2","5","6","1","4","3","6","1","2","3","5","4",TRUE,"baboons",NA,NA
"MUSE","rectangle",2,1,2,1,1381,FALSE,"5","6","4","2","1","3","1","2","4","3","6","5",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",2,2,3,1,1580,FALSE,"5","6","3","4","1","2","4","5","2","6","3","1",TRUE,"baboons",NA,NA
"MUSE","losange",3,3,1,0,1350,FALSE,"2","5","3","4","6","1","1","2","4","6","5","3",TRUE,"baboons",NA,NA
"MUSE","kite",0,3,2,0,4930,TRUE,"5","1","6","3","2","4","4","2","5","3","1","6",TRUE,"baboons",NA,NA
"MUSE","parallelogram",3,3,4,1,2420,FALSE,"2","4","1","3","6","5","4","6","5","2","1","3",TRUE,"baboons",NA,NA
"MUSE","square",0,1,2,1,2740,TRUE,"1","3","5","4","2","6","2","3","6","4","1","5",TRUE,"baboons",NA,NA
"MUSE","square",3,1,4,0,1049,FALSE,"1","4","3","5","2","6","1","2","5","3","6","4",TRUE,"baboons",NA,NA
"MUSE","trapezoid",2,4,2,0,4818,TRUE,"2","1","3","4","5","6","1","2","4","3","6","5",TRUE,"baboons",NA,NA
"MUSE","losange",1,0,3,0,2400,FALSE,"3","1","6","5","2","4","1","6","5","2","4","3",TRUE,"baboons",NA,NA
"MUSE","parallelogram",0,5,6,1,1691,FALSE,"2","3","4","5","6","1","4","5","2","6","3","1",TRUE,"baboons",NA,NA
"MUSE","random",2,4,5,1,2281,TRUE,"1","5","3","4","6","2","4","2","6","3","5","1",TRUE,"baboons",NA,NA
"MUSE","trapezoid",0,5,4,0,2160,FALSE,"6","3","5","1","4","2","6","5","3","2","4","1",TRUE,"baboons",NA,NA
"MUSE","trapezoid",0,3,3,0,1309,TRUE,"5","6","1","4","2","3","3","1","5","6","2","4",TRUE,"baboons",NA,NA
"MUSE","trapezoid",1,1,1,0,2240,FALSE,"6","3","4","5","2","1","5","3","2","4","1","6",TRUE,"baboons",NA,NA
"MUSE","random",1,4,2,0,3100,FALSE,"5","6","1","3","2","4","2","5","6","1","4","3",TRUE,"baboons",NA,NA
"MUSE","rectangle",3,1,2,1,1809,TRUE,"3","2","4","6","5","1","4","3","1","5","2","6",TRUE,"baboons",NA,NA
"MUSE","square",1,5,6,1,1029,TRUE,"5","3","2","4","1","6","3","1","5","2","4","6",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",1,5,6,1,2150,FALSE,"6","1","5","3","4","2","1","2","5","6","4","3",TRUE,"baboons",NA,NA
"MUSE","trapezoid",1,2,3,1,3420,FALSE,"3","4","2","1","6","5","5","1","2","6","3","4",TRUE,"baboons",NA,NA
"MUSE","losange",2,4,1,0,1771,FALSE,"6","2","4","5","1","3","3","2","6","5","1","4",TRUE,"baboons",NA,NA
"MUSE","parallelogram",1,1,1,0,2279,FALSE,"6","1","4","2","3","5","4","2","1","5","6","3",TRUE,"baboons",NA,NA
"MUSE","kite",2,2,3,1,1250,FALSE,"5","2","6","4","3","1","2","4","1","5","3","6",TRUE,"baboons",NA,NA
"MUSE","parallelogram",2,5,6,1,3299,TRUE,"3","4","5","2","1","6","6","1","4","3","2","5",TRUE,"baboons",NA,NA
"MUSE","kite",1,4,5,1,1250,FALSE,"2","5","6","1","3","4","6","5","1","4","3","2",TRUE,"baboons",NA,NA
"MUSE","parallelogram",2,3,4,1,1449,FALSE,"1","3","5","4","2","6","5","2","6","4","1","3",TRUE,"baboons",NA,NA
"MUSE","hinge",1,4,5,1,1529,FALSE,"4","1","3","6","2","5","6","4","1","5","2","3",TRUE,"baboons",NA,NA
"MUSE","hinge",0,0,1,1,2391,FALSE,"3","1","4","6","5","2","6","2","4","1","3","5",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",3,3,2,0,4330,TRUE,"1","6","2","4","5","3","3","6","2","1","4","5",TRUE,"baboons",NA,NA
"MUSE","hinge",1,0,1,1,3352,TRUE,"5","6","3","1","2","4","6","1","2","5","3","4",TRUE,"baboons",NA,NA
"MUSE","random",1,4,5,1,2299,FALSE,"4","5","2","6","3","1","2","3","5","1","4","6",TRUE,"baboons",NA,NA
"MUSE","trapezoid",3,2,6,0,3580,TRUE,"5","6","2","3","1","4","2","3","4","6","1","5",TRUE,"baboons",NA,NA
"MUSE","trapezoid",0,5,2,0,3371,TRUE,"5","4","6","1","2","3","4","6","2","3","5","1",TRUE,"baboons",NA,NA
"MUSE","hinge",2,3,4,1,2561,FALSE,"6","3","5","1","4","2","6","4","3","5","2","1",TRUE,"baboons",NA,NA
"MUSE","rightKite",0,5,6,1,980,FALSE,"5","1","3","4","2","6","1","3","4","5","2","6",TRUE,"baboons",NA,NA
"MUSE","random",2,4,2,0,3398,TRUE,"5","2","3","4","6","1","1","3","5","4","2","6",TRUE,"baboons",NA,NA
"MUSE","losange",1,1,2,1,1621,TRUE,"6","1","3","2","5","4","5","1","6","4","3","2",TRUE,"baboons",NA,NA
"MUSE","random",0,2,5,0,3750,TRUE,"6","4","5","3","1","2","6","3","1","5","4","2",TRUE,"baboons",NA,NA
"MUSE","kite",3,1,1,0,4400,FALSE,"1","6","2","5","3","4","6","4","5","3","1","2",TRUE,"baboons",NA,NA
"MUSE","random",3,4,5,1,2920,TRUE,"1","5","3","2","6","4","4","3","6","2","5","1",TRUE,"baboons",NA,NA
"MUSE","losange",1,1,5,0,1189,FALSE,"2","3","4","1","6","5","1","2","4","5","6","3",TRUE,"baboons",NA,NA
"MUSE","kite",0,0,1,1,2410,TRUE,"5","2","1","6","3","4","5","3","2","1","4","6",TRUE,"baboons",NA,NA
"MUSE","parallelogram",1,0,1,1,2541,TRUE,"1","6","5","4","2","3","2","4","3","5","1","6",TRUE,"baboons",NA,NA
"MUSE","parallelogram",0,5,6,1,1750,FALSE,"2","5","6","4","1","3","6","5","4","2","3","1",TRUE,"baboons",NA,NA
"MUSE","random",1,3,4,1,1420,TRUE,"4","6","2","3","5","1","5","6","3","1","4","2",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",1,1,2,1,1660,TRUE,"2","4","3","6","1","5","4","3","2","5","1","6",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",1,2,3,1,2449,FALSE,"4","6","1","3","5","2","2","6","5","1","4","3",TRUE,"baboons",NA,NA
"MUSE","losange",3,3,5,0,1760,FALSE,"3","1","2","4","6","5","4","1","2","5","6","3",TRUE,"baboons",NA,NA
"MUSE","kite",1,2,3,1,1209,TRUE,"5","1","4","6","3","2","6","1","4","3","5","2",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",0,4,6,0,3801,FALSE,"5","6","2","1","4","3","4","5","3","1","2","6",TRUE,"baboons",NA,NA
"MUSE","random",2,3,4,1,2049,FALSE,"1","4","6","5","2","3","2","6","3","4","5","1",TRUE,"baboons",NA,NA
"MUSE","rightKite",2,0,4,0,1959,TRUE,"1","3","6","2","5","4","6","5","4","3","2","1",TRUE,"baboons",NA,NA
"MUSE","trapezoid",2,4,5,1,2279,FALSE,"3","2","5","6","1","4","3","5","4","6","2","1",TRUE,"baboons",NA,NA
"MUSE","trapezoid",3,2,5,0,2639,FALSE,"4","5","2","1","6","3","3","2","6","5","4","1",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",3,1,4,0,2391,FALSE,"1","3","5","2","4","6","1","2","5","3","4","6",TRUE,"baboons",NA,NA
"MUSE","parallelogram",0,5,4,0,2500,TRUE,"3","5","4","1","6","2","4","6","3","5","1","2",TRUE,"baboons",NA,NA
"MUSE","hinge",3,5,3,0,4340,TRUE,"2","3","6","4","5","1","1","5","4","2","3","6",TRUE,"baboons",NA,NA
"MUSE","losange",0,1,1,0,2291,TRUE,"3","1","2","6","5","4","2","6","1","4","3","5",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",3,3,1,0,1930,TRUE,"5","2","4","1","3","6","3","2","1","5","4","6",TRUE,"baboons",NA,NA
"MUSE","square",2,5,6,1,791,TRUE,"5","6","1","2","4","3","1","3","5","6","4","2",TRUE,"baboons",NA,NA
"MUSE","trapezoid",2,2,4,0,4529,TRUE,"2","4","5","6","1","3","6","1","2","4","5","3",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",2,2,4,0,2721,TRUE,"3","5","4","6","2","1","1","4","5","6","2","3",TRUE,"baboons",NA,NA
"MUSE","rectangle",1,1,2,1,1451,TRUE,"2","1","5","3","6","4","6","2","4","1","5","3",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",0,4,5,1,1670,TRUE,"4","3","5","1","6","2","3","4","1","2","5","6",TRUE,"baboons",NA,NA
"MUSE","trapezoid",1,3,4,1,1010,TRUE,"4","2","5","1","6","3","2","4","6","1","3","5",TRUE,"baboons",NA,NA
"MUSE","rustedHinge",1,0,5,0,1361,TRUE,"4","6","1","3","2","5","3","2","6","5","4","1",TRUE,"baboons",NA,NA
"MUSE","kite",0,2,3,1,2539,FALSE,"4","6","3","2","5","1","4","5","6","1","3","2",TRUE,"baboons",NA,NA
"MUSE","isoTrapezoid",3,3,2,0,1570,FALSE,"5","6","1","2","4","3","2","3","4","6","1","5",TRUE,"baboons",NA,NA
